id;TemaPrioritario;FONTE;CodiceCategoria;CATEGORIA;UNITA;FinProvincia;FinRegione;TotSpese 
2769;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;21562,08;21562,09;
2770;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;14395,7;14395,7;
2771;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;19612,75;19612,74;
2772;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;25776,65;25776,64;
2773;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;10685,27;10685,27;
2774;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;69000;69000;
2775;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;6677,77;6677,78;
2776;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;6600;6600;
2777;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;7504,2;7504,2;
2778;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;7767,75;7767,75;
2780;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;20463,72;20463,71;
2781;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;20463,72;20463,71;
2782;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;20463,72;20463,71;
2783;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;19540,42;19540,41;
2784;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;116390,35;116390,35;
2785;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;6743,89;6743,89;
2786;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;24518,45;24518,45;
2787;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;42625,68;42625,67;
2788;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;19310,91;19310,91;
2790;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;12318,01;12318;
2791;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;21714,12;21714,12;
2793;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;13694,91;13694,9;
2794;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;26500;26500;
2795;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;17500,01;17500,02;
2796;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;19120,46;19120,45;
2797;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;39455,82;39455,83;
2798;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;8564,69;8564,68;
2799;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;20000;19999,99;
2800;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;20350;20350;
2801;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;9018,08;9018,07;
2802;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;19432,58;19432,58;
2804;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;5272,83;5272,83;
2805;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;21622,38;21622,39;
2806;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;25096,99;25097;
2807;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;10128,33;10128,34;
2808;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;18955,93;18955,93;
2809;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;20834,07;20834,08;
2810;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;36600,31;36600,31;
2811;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;39491,4;39491,39;
2812;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;12915,27;12915,27;
2813;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;22174,82;22174,82;
2814;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;24683,44;24683,44;
2815;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;20058,28;20058,27;
2816;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;13199,08;13199,09;
2817;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;33783,32;33783,33;
2818;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;13043,6;13043,61;
2819;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;17988,13;17988,13;
2820;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;14252,42;14252,42;
2821;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;18408,11;18408,11;
2822;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;19286,32;19286,32;
2823;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;18964,09;18964,09;
2824;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;12425,3;12425,3;
2841;6;Ricerca e innovazione;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;TERNI;14700;14700;29400
2842;6;Ricerca e innovazione;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;TERNI;39402,84;39402,84;78805,68
2847;6;Ricerca e innovazione;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;TERNI;40882,5;40882,5;81765
2849;6;Ricerca e innovazione;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;TERNI;53750;53750;167500
2854;6;Ricerca e innovazione;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;TERNI;36007,85;36007,86;72684,29
2866;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;TERNI;11925;11925;55650
2876;7;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;27309,56;27309,55;99280,89
2877;7;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;14449,5;14449,5;18601
2887;7;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;23577,54;23577,54;85800
2888;7;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;11010;11010;14680
2910;7;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;39630;39630;52840
2911;7;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;79781,33;79781,33;291395
2934;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;TERNI;6447,06;6447,06;19341,17
2942;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;TERNI;5000;5000;15000
2945;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;TERNI;2560;2560;7680
2980;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;TERNI;38899,48;38899,47;115087,2
2993;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;TERNI;3000;3000;9000
3019;60;Attrazione culturale, naturale e turistica;3;AZIONI INNOVATRICI;TERNI;10000;10000;
3027;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;TERNI;9730;9730;29190
3039;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;TERNI;2985,68;2985,68;13933,17
3046;43;Energia e efficienza energetica;99;ALTRE INFRASTRUTTURE SOCIALI;TERNI;35626;35626,01;
3047;43;Energia e efficienza energetica;12;SPORT, SPETTACOLO E TEMPO LIBERO;TERNI;32579,43;43045,99;
3049;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;TERNI;30399,26;30399,25;89938,62
3058;11;Agenda digitale;17;INFRASTRUTTURE PER TELECOMUNICAZIONI;TERNI;2600;2600;7800
3076;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;TERNI;2500;2500;20000
3091;6;Ricerca e innovazione;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;TERNI;39671,94;52417,06;92089
3093;6;Ricerca e innovazione;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;TERNI;69800;69800;209400
3118;42;Energia e efficienza energetica;16;DISTRIBUZIONE DI ENERGIA;TERNI;9323,6;9323,6;
3119;43;Energia e efficienza energetica;16;DISTRIBUZIONE DI ENERGIA;TERNI;116974,29;116974,29;
3123;53;Ambiente e prevenzione dei rischi;99;ALTRI SERVIZI PER LA COLLETTIVITA';TERNI;5000;5000;
3126;43;Energia e efficienza energetica;16;DISTRIBUZIONE DI ENERGIA;TERNI;62230,74;62230,75;
3132;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;TERNI;8807,62;8807,62;26422,87
3140;53;Ambiente e prevenzione dei rischi;99;ALTRI SERVIZI PER LA COLLETTIVITA';TERNI;3250;3250;
3145;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;2900,25;2900,25;13534,5
3146;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;8104,23;8104,24;37819,75
3147;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;1441,12;1441,11;6725,2
3148;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;2542,5;2542,5;11865
3160;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;4395;4395;20510
3161;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;127,5;127,5;595
3162;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;552,48;552,47;2578,22
3163;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;2426,25;2426,25;11322,5
3164;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;7748,5;7748,5;36160,68
3186;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;76995,16;76995,17;
3187;61;Rinnovamento urbano  e rurale;10;ABITATIVE;TERNI;49200;49200;229600
3200;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;5058,41;5058,41;23605,9
3204;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;10205,53;10205,54;47625,82
3205;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;1044,77;1044,78;4875,61
3208;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;30806,28;30806,28;143762,64
3209;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;1301,25;1301,25;6072,5
3210;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;7051,21;7051,21;32905,65
3211;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;5550;5550;25900
3212;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;7324,85;7324,85;34182,64
3230;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;78089;78089;
3231;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;76995,16;76995,17;
3232;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;10793,71;10793,72;
3233;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;4959,23;4959,24;23143,1
3234;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;22862,74;22862,75;
3235;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;107989,63;107989,63;
3236;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;101479,66;101479,67;
3237;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;55224,64;55224,64;
3238;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;98824,94;98824,95;
3273;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;98979,14;98979,14;
3274;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;21816,51;21816,52;
3275;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;103874,71;103874,72;
3276;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;94895,58;94895,59;
3298;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;TERNI;16400;16400;49200
3299;61;Rinnovamento urbano  e rurale;10;ABITATIVE;TERNI;3935,08;3935,08;
3303;42;Energia e efficienza energetica;33;DIREZIONALI E AMMINISTRATIVE;TERNI;150000;150000;
3309;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;15510,03;15510,03;72380,14
3311;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;453,8;453,81;2117,74
3319;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;801,44;801,45;3740,06
3320;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;2200,71;2200,71;10269,98
3321;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;4500;4500;21000
3322;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;3657,03;3657,04;17066,16
3323;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;4587,35;4587,35;21407,62
3324;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;6343,45;6343,46;29602,78
3325;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;2700;2700;12600
3326;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;3247,5;3247,5;15155
3327;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;1629,47;1629,48;7604,21
3328;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;1868,14;1868,14;8717,97
3329;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;6467,11;6467,11;30179,85
3330;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;105000;105000;
3331;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;45000;45000;
3332;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;51146,08;51146,08;
3333;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;51146,08;51146,08;
3334;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;7425;7425;34650
3336;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;45000;45000;
3337;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;205000;205000;
3338;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;3307,02;3307,02;15432,76
3339;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;51146,08;51146,08;
3340;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;45408,31;45408,32;
3342;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;103256,16;103256,17;
3343;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;40900,89;40900,9;
3344;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;49399,83;49399,83;
3345;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;91756,25;91756,25;
3346;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;25260,31;25260,31;
3347;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;74954,9;74954,91;
3348;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;90000;90000;
3349;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;90000;90000;
3350;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;89832,58;89832,58;
3351;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;90000;90000;
3352;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;90000;90000;
3353;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;90000;90000;
3354;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;6440,39;6440,39;30055,14
3355;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;1419,55;1419,55;6624,58
3357;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;279,25;279,25;1303,17
3358;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;9612,43;9612,44;44858,02
3359;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;637,79;637,79;2976,34
3360;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;1083,93;1083,94;5058,37
3361;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;2331,68;2331,68;10881,17
3362;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;3099,45;3099,46;14464,13
3363;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;7840,14;7840,15;36587,35
3364;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;1185,53;1185,54;5532,49
3365;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;3128,79;3128,8;14328,05
3366;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;3168,74;3168,75;14787,47
3367;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;1674,45;1674,45;7814,1
3369;53;Ambiente e prevenzione dei rischi;8;SOCIALI E SCOLASTICHE;TERNI;24745,84;24745,85;
3384;61;Rinnovamento urbano  e rurale;41;OPERE E STRUTTURE PER IL TURISMO;TERNI;7774,83;7774,83;
3386;61;Rinnovamento urbano  e rurale;10;ABITATIVE;TERNI;11370,45;11370,45;
3387;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;7822,57;7822,57;
3404;58;Attrazione culturale, naturale e turistica;99;ALTRE INFRASTRUTTURE SOCIALI;TERNI;56974;56974;
3409;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;90000;90000;
3410;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;38248,44;38248,45;
3411;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;40000;40000;
3412;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;50000;50000;
3413;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;39443,36;39443,36;
3414;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;76293,1;76293,1;
3415;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;44067,26;44067,26;
3416;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;37800,12;37800,12;
3417;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;21671,93;21671,94;
3418;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;21671,93;21671,94;
3419;43;Energia e efficienza energetica;10;ABITATIVE;TERNI;21671,93;21671,94;
3435;58;Attrazione culturale, naturale e turistica;99;ALTRE INFRASTRUTTURE SOCIALI;TERNI;16145,08;16145,09;
3441;53;Ambiente e prevenzione dei rischi;5;DIFESA DEL SUOLO;TERNI;528062,71;528062,72;
3442;53;Ambiente e prevenzione dei rischi;5;DIFESA DEL SUOLO;TERNI;464811,21;464811,21;
3445;48;Ambiente e prevenzione dei rischi;5;DIFESA DEL SUOLO;TERNI;443380,51;443380,51;
3457;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;3837,67;3837,67;
3458;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;8277,08;8277,08;
3459;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;8608,69;8608,69;
3460;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;10505,84;10505,85;
3461;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;TERNI;28637,12;28637,13;
3462;61;Rinnovamento urbano  e rurale;12;SPORT, SPETTACOLO E TEMPO LIBERO;TERNI;10458,69;10458,7;
3463;61;Rinnovamento urbano  e rurale;8;SOCIALI E SCOLASTICHE;TERNI;5974,28;5974,27;
3468;61;Rinnovamento urbano  e rurale;11;BENI CULTURALI;TERNI;18960,08;18960,09;
3469;61;Rinnovamento urbano  e rurale;11;BENI CULTURALI;TERNI;21381,58;21381,59;
3470;61;Rinnovamento urbano  e rurale;1;STRADALI;TERNI;98733,72;98733,72;
3480;61;Rinnovamento urbano  e rurale;1;STRADALI;TERNI;10653,01;10653;
3483;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;TERNI;7639,8;7639,8;22919,4
3486;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;59000;59000;177000
3487;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;2750;2750;5500
3490;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;29552,5;29552,5;61595
3491;11;Agenda digitale;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;1250;1250;2500
3492;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;5600;5600;11200
3502;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;TERNI;2070;2070;7710
3504;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;TERNI;1700;1700;6600
3505;11;Agenda digitale;22;SERVIZI ALLE IMPRESE TURISTICHE;TERNI;2097,8;2097,8;16782,4
3513;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;TERNI;10384,6;10384,6;31153,8
3514;7;Ricerca e innovazione;39;INFRASTRUTTURE PER L'ATTREZZATURA DI AREE PRODUTTIVE;TERNI;37500;37500;225000
3521;7;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;15136,35;15136,35;70636,3
3522;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;54355;54355;201890
3531;7;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;27652,5;27652,5;110895
3532;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;57217,5;57217,5;140165
3535;7;Ricerca e innovazione;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;TERNI;100000;100000;980000
3570;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;TERNI;20430;20430;95340
3571;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;TERNI;4200;4200;8400
3572;4;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;TERNI;26915;26915;99970
3573;11;Agenda digitale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;TERNI;4500;4500;13500
3574;4;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;TERNI;52692,5;52692,5;195715
3578;7;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;145331,83;145331,84;678215,23
3579;11;Agenda digitale;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;20000;20000;60000
3580;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;TERNI;66882,5;66882,5;192635
3581;7;Ricerca e innovazione;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;TERNI;55447,79;55447,79;998061,42
3582;4;Ricerca e innovazione;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;TERNI;35852,5;35852,5;88095
3587;11;Agenda digitale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;TERNI;6325,6;6325,6;35084,8
3588;4;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;TERNI;36665;36665;93470
3613;7;Ricerca e innovazione;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;TERNI;18313,9;18313,9;85464,87
3616;7;Ricerca e innovazione;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;TERNI;19925;19925;119550
